Id;Province_State;Country_Region;Date;ConfirmedCases;Fatalities
26602;Iowa;US;27/03/2020;235.0;3.0
26603;Iowa;US;28/03/2020;298.0;3.0
26604;Iowa;US;29/03/2020;336.0;4.0
26605;Iowa;US;30/03/2020;424.0;6.0
26606;Iowa;US;31/03/2020;497.0;7.0
26607;Iowa;US;01/04/2020;547.0;9.0
26608;Iowa;US;02/04/2020;614.0;11.0
26609;Iowa;US;03/04/2020;699.0;11.0
26610;Iowa;US;04/04/2020;787.0;14.0
26611;Iowa;US;05/04/2020;869.0;18.0
26612;Iowa;US;06/04/2020;946.0;25.0
26613;Iowa;US;07/04/2020;1046.0;25.0
26644;Kansas;US;22/01/2020;0.0;0.0
26645;Kansas;US;23/01/2020;0.0;0.0
26646;Kansas;US;24/01/2020;0.0;0.0
26647;Kansas;US;25/01/2020;0.0;0.0
26648;Kansas;US;26/01/2020;0.0;0.0
26649;Kansas;US;27/01/2020;0.0;0.0
26650;Kansas;US;28/01/2020;0.0;0.0
26651;Kansas;US;29/01/2020;0.0;0.0
26652;Kansas;US;30/01/2020;0.0;0.0
26653;Kansas;US;31/01/2020;0.0;0.0
26654;Kansas;US;01/02/2020;0.0;0.0
26655;Kansas;US;02/02/2020;0.0;0.0
26656;Kansas;US;03/02/2020;0.0;0.0
26657;Kansas;US;04/02/2020;0.0;0.0
26658;Kansas;US;05/02/2020;0.0;0.0
26659;Kansas;US;06/02/2020;0.0;0.0
26660;Kansas;US;07/02/2020;0.0;0.0
26661;Kansas;US;08/02/2020;0.0;0.0
26662;Kansas;US;09/02/2020;0.0;0.0
26663;Kansas;US;10/02/2020;0.0;0.0
26664;Kansas;US;11/02/2020;0.0;0.0
26665;Kansas;US;12/02/2020;0.0;0.0
26666;Kansas;US;13/02/2020;0.0;0.0
26667;Kansas;US;14/02/2020;0.0;0.0
26668;Kansas;US;15/02/2020;0.0;0.0
26669;Kansas;US;16/02/2020;0.0;0.0
26670;Kansas;US;17/02/2020;0.0;0.0
26671;Kansas;US;18/02/2020;0.0;0.0
26672;Kansas;US;19/02/2020;0.0;0.0
26673;Kansas;US;20/02/2020;0.0;0.0
26674;Kansas;US;21/02/2020;0.0;0.0
26675;Kansas;US;22/02/2020;0.0;0.0
26676;Kansas;US;23/02/2020;0.0;0.0
26677;Kansas;US;24/02/2020;0.0;0.0
26678;Kansas;US;25/02/2020;0.0;0.0
26679;Kansas;US;26/02/2020;0.0;0.0
26680;Kansas;US;27/02/2020;0.0;0.0
26681;Kansas;US;28/02/2020;0.0;0.0
26682;Kansas;US;29/02/2020;0.0;0.0
26683;Kansas;US;01/03/2020;0.0;0.0
26684;Kansas;US;02/03/2020;0.0;0.0
26685;Kansas;US;03/03/2020;0.0;0.0
26686;Kansas;US;04/03/2020;0.0;0.0
26687;Kansas;US;05/03/2020;0.0;0.0
26688;Kansas;US;06/03/2020;0.0;0.0
26689;Kansas;US;07/03/2020;0.0;0.0
26690;Kansas;US;08/03/2020;0.0;0.0
26691;Kansas;US;09/03/2020;0.0;0.0
26692;Kansas;US;10/03/2020;1.0;0.0
26693;Kansas;US;11/03/2020;1.0;0.0
26694;Kansas;US;12/03/2020;1.0;0.0
26695;Kansas;US;13/03/2020;5.0;1.0
26696;Kansas;US;14/03/2020;8.0;1.0
26697;Kansas;US;15/03/2020;8.0;1.0
26698;Kansas;US;16/03/2020;11.0;1.0
26699;Kansas;US;17/03/2020;18.0;1.0
26700;Kansas;US;18/03/2020;18.0;1.0
26701;Kansas;US;19/03/2020;34.0;1.0
26702;Kansas;US;20/03/2020;44.0;1.0
26703;Kansas;US;21/03/2020;57.0;2.0
26704;Kansas;US;22/03/2020;65.0;2.0
26705;Kansas;US;23/03/2020;84.0;2.0
26706;Kansas;US;24/03/2020;100.0;2.0
26707;Kansas;US;25/03/2020;134.0;3.0
26708;Kansas;US;26/03/2020;172.0;3.0
26709;Kansas;US;27/03/2020;206.0;4.0
26710;Kansas;US;28/03/2020;266.0;4.0
26711;Kansas;US;29/03/2020;330.0;7.0
26712;Kansas;US;30/03/2020;372.0;8.0
26713;Kansas;US;31/03/2020;434.0;9.0
26714;Kansas;US;01/04/2020;485.0;10.0
26715;Kansas;US;02/04/2020;553.0;12.0
26716;Kansas;US;03/04/2020;629.0;18.0
26717;Kansas;US;04/04/2020;698.0;21.0
26718;Kansas;US;05/04/2020;751.0;22.0
26719;Kansas;US;06/04/2020;849.0;25.0
26720;Kansas;US;07/04/2020;912.0;29.0
26751;Kentucky;US;22/01/2020;0.0;0.0
26752;Kentucky;US;23/01/2020;0.0;0.0
26753;Kentucky;US;24/01/2020;0.0;0.0
26754;Kentucky;US;25/01/2020;0.0;0.0
26755;Kentucky;US;26/01/2020;0.0;0.0
26756;Kentucky;US;27/01/2020;0.0;0.0
26757;Kentucky;US;28/01/2020;0.0;0.0
26758;Kentucky;US;29/01/2020;0.0;0.0
26759;Kentucky;US;30/01/2020;0.0;0.0
26760;Kentucky;US;31/01/2020;0.0;0.0
26761;Kentucky;US;01/02/2020;0.0;0.0
26762;Kentucky;US;02/02/2020;0.0;0.0
26763;Kentucky;US;03/02/2020;0.0;0.0
26764;Kentucky;US;04/02/2020;0.0;0.0
26765;Kentucky;US;05/02/2020;0.0;0.0
26766;Kentucky;US;06/02/2020;0.0;0.0
26767;Kentucky;US;07/02/2020;0.0;0.0
26768;Kentucky;US;08/02/2020;0.0;0.0
26769;Kentucky;US;09/02/2020;0.0;0.0
26770;Kentucky;US;10/02/2020;0.0;0.0
26771;Kentucky;US;11/02/2020;0.0;0.0
26772;Kentucky;US;12/02/2020;0.0;0.0
26773;Kentucky;US;13/02/2020;0.0;0.0
26774;Kentucky;US;14/02/2020;0.0;0.0
26775;Kentucky;US;15/02/2020;0.0;0.0
26776;Kentucky;US;16/02/2020;0.0;0.0
26777;Kentucky;US;17/02/2020;0.0;0.0
26778;Kentucky;US;18/02/2020;0.0;0.0
26779;Kentucky;US;19/02/2020;0.0;0.0
26780;Kentucky;US;20/02/2020;0.0;0.0
26781;Kentucky;US;21/02/2020;0.0;0.0
26782;Kentucky;US;22/02/2020;0.0;0.0
26783;Kentucky;US;23/02/2020;0.0;0.0
26784;Kentucky;US;24/02/2020;0.0;0.0
26785;Kentucky;US;25/02/2020;0.0;0.0
26786;Kentucky;US;26/02/2020;0.0;0.0
26787;Kentucky;US;27/02/2020;0.0;0.0
26788;Kentucky;US;28/02/2020;0.0;0.0
26789;Kentucky;US;29/02/2020;0.0;0.0
26790;Kentucky;US;01/03/2020;0.0;0.0
26791;Kentucky;US;02/03/2020;0.0;0.0
26792;Kentucky;US;03/03/2020;0.0;0.0
26793;Kentucky;US;04/03/2020;0.0;0.0
26794;Kentucky;US;05/03/2020;0.0;0.0
26795;Kentucky;US;06/03/2020;0.0;0.0
26796;Kentucky;US;07/03/2020;0.0;0.0
26797;Kentucky;US;08/03/2020;0.0;0.0
26798;Kentucky;US;09/03/2020;0.0;0.0
26799;Kentucky;US;10/03/2020;6.0;0.0
26800;Kentucky;US;11/03/2020;8.0;0.0
26801;Kentucky;US;12/03/2020;10.0;0.0
26802;Kentucky;US;13/03/2020;14.0;0.0
26803;Kentucky;US;14/03/2020;14.0;0.0
26804;Kentucky;US;15/03/2020;20.0;0.0
26805;Kentucky;US;16/03/2020;21.0;1.0
26806;Kentucky;US;17/03/2020;26.0;1.0
26807;Kentucky;US;18/03/2020;27.0;1.0
26808;Kentucky;US;19/03/2020;37.0;2.0
26809;Kentucky;US;20/03/2020;47.0;2.0
26810;Kentucky;US;21/03/2020;87.0;3.0
26811;Kentucky;US;22/03/2020;103.0;3.0
26812;Kentucky;US;23/03/2020;123.0;4.0
26813;Kentucky;US;24/03/2020;162.0;4.0
26814;Kentucky;US;25/03/2020;197.0;5.0
26815;Kentucky;US;26/03/2020;247.0;5.0
26816;Kentucky;US;27/03/2020;301.0;7.0
26817;Kentucky;US;28/03/2020;393.0;9.0
26818;Kentucky;US;29/03/2020;438.0;9.0
26819;Kentucky;US;30/03/2020;479.0;11.0
26820;Kentucky;US;31/03/2020;628.0;11.0
26821;Kentucky;US;01/04/2020;632.0;18.0
26822;Kentucky;US;02/04/2020;770.0;31.0
26823;Kentucky;US;03/04/2020;770.0;34.0
26824;Kentucky;US;04/04/2020;917.0;40.0
26825;Kentucky;US;05/04/2020;955.0;45.0
26826;Kentucky;US;06/04/2020;955.0;45.0
26827;Kentucky;US;07/04/2020;1149.0;65.0
26858;Louisiana;US;22/01/2020;0.0;0.0
26859;Louisiana;US;23/01/2020;0.0;0.0
26860;Louisiana;US;24/01/2020;0.0;0.0
26861;Louisiana;US;25/01/2020;0.0;0.0
26862;Louisiana;US;26/01/2020;0.0;0.0
26863;Louisiana;US;27/01/2020;0.0;0.0
26864;Louisiana;US;28/01/2020;0.0;0.0
26865;Louisiana;US;29/01/2020;0.0;0.0
26866;Louisiana;US;30/01/2020;0.0;0.0
26867;Louisiana;US;31/01/2020;0.0;0.0
26868;Louisiana;US;01/02/2020;0.0;0.0
26869;Louisiana;US;02/02/2020;0.0;0.0
26870;Louisiana;US;03/02/2020;0.0;0.0
26871;Louisiana;US;04/02/2020;0.0;0.0
26872;Louisiana;US;05/02/2020;0.0;0.0
26873;Louisiana;US;06/02/2020;0.0;0.0
26874;Louisiana;US;07/02/2020;0.0;0.0
26875;Louisiana;US;08/02/2020;0.0;0.0
26876;Louisiana;US;09/02/2020;0.0;0.0
26877;Louisiana;US;10/02/2020;0.0;0.0
26878;Louisiana;US;11/02/2020;0.0;0.0
26879;Louisiana;US;12/02/2020;0.0;0.0
26880;Louisiana;US;13/02/2020;0.0;0.0
26881;Louisiana;US;14/02/2020;0.0;0.0
26882;Louisiana;US;15/02/2020;0.0;0.0
26883;Louisiana;US;16/02/2020;0.0;0.0
26884;Louisiana;US;17/02/2020;0.0;0.0
26885;Louisiana;US;18/02/2020;0.0;0.0
26886;Louisiana;US;19/02/2020;0.0;0.0
26887;Louisiana;US;20/02/2020;0.0;0.0
26888;Louisiana;US;21/02/2020;0.0;0.0
26889;Louisiana;US;22/02/2020;0.0;0.0
26890;Louisiana;US;23/02/2020;0.0;0.0
26891;Louisiana;US;24/02/2020;0.0;0.0
26892;Louisiana;US;25/02/2020;0.0;0.0
26893;Louisiana;US;26/02/2020;0.0;0.0
26894;Louisiana;US;27/02/2020;0.0;0.0
26895;Louisiana;US;28/02/2020;0.0;0.0
26896;Louisiana;US;29/02/2020;0.0;0.0
26897;Louisiana;US;01/03/2020;0.0;0.0
26898;Louisiana;US;02/03/2020;0.0;0.0
26899;Louisiana;US;03/03/2020;0.0;0.0
26900;Louisiana;US;04/03/2020;0.0;0.0
26901;Louisiana;US;05/03/2020;0.0;0.0
26902;Louisiana;US;06/03/2020;0.0;0.0
26903;Louisiana;US;07/03/2020;0.0;0.0
26904;Louisiana;US;08/03/2020;0.0;0.0
26905;Louisiana;US;09/03/2020;0.0;0.0
26906;Louisiana;US;10/03/2020;1.0;0.0
26907;Louisiana;US;11/03/2020;6.0;0.0
26908;Louisiana;US;12/03/2020;19.0;0.0
26909;Louisiana;US;13/03/2020;36.0;0.0
26910;Louisiana;US;14/03/2020;77.0;1.0
26911;Louisiana;US;15/03/2020;91.0;2.0
26912;Louisiana;US;16/03/2020;136.0;3.0
26913;Louisiana;US;17/03/2020;196.0;4.0
26914;Louisiana;US;18/03/2020;257.0;4.0
26915;Louisiana;US;19/03/2020;392.0;10.0
26916;Louisiana;US;20/03/2020;538.0;14.0
26917;Louisiana;US;21/03/2020;585.0;16.0
26918;Louisiana;US;22/03/2020;837.0;20.0
26919;Louisiana;US;23/03/2020;1172.0;35.0
26920;Louisiana;US;24/03/2020;1388.0;46.0
26921;Louisiana;US;25/03/2020;1795.0;65.0
26922;Louisiana;US;26/03/2020;2304.0;83.0
26923;Louisiana;US;27/03/2020;2744.0;119.0
26924;Louisiana;US;28/03/2020;3315.0;137.0
26925;Louisiana;US;29/03/2020;3540.0;151.0
26926;Louisiana;US;30/03/2020;4025.0;185.0
26927;Louisiana;US;31/03/2020;5237.0;239.0
26928;Louisiana;US;01/04/2020;6424.0;273.0
26929;Louisiana;US;02/04/2020;9159.0;310.0
26930;Louisiana;US;03/04/2020;10297.0;370.0
26931;Louisiana;US;04/04/2020;12496.0;409.0
26932;Louisiana;US;05/04/2020;13010.0;477.0
26933;Louisiana;US;06/04/2020;14867.0;512.0
26934;Louisiana;US;07/04/2020;16284.0;582.0
26965;Maine;US;22/01/2020;0.0;0.0
26966;Maine;US;23/01/2020;0.0;0.0
26967;Maine;US;24/01/2020;0.0;0.0
26968;Maine;US;25/01/2020;0.0;0.0
26969;Maine;US;26/01/2020;0.0;0.0
26970;Maine;US;27/01/2020;0.0;0.0
26971;Maine;US;28/01/2020;0.0;0.0
26972;Maine;US;29/01/2020;0.0;0.0
26973;Maine;US;30/01/2020;0.0;0.0
26974;Maine;US;31/01/2020;0.0;0.0
26975;Maine;US;01/02/2020;0.0;0.0
26976;Maine;US;02/02/2020;0.0;0.0
26977;Maine;US;03/02/2020;0.0;0.0
26978;Maine;US;04/02/2020;0.0;0.0
26979;Maine;US;05/02/2020;0.0;0.0
26980;Maine;US;06/02/2020;0.0;0.0
26981;Maine;US;07/02/2020;0.0;0.0
26982;Maine;US;08/02/2020;0.0;0.0
26983;Maine;US;09/02/2020;0.0;0.0
26984;Maine;US;10/02/2020;0.0;0.0
26985;Maine;US;11/02/2020;0.0;0.0
26986;Maine;US;12/02/2020;0.0;0.0
26987;Maine;US;13/02/2020;0.0;0.0
26988;Maine;US;14/02/2020;0.0;0.0
26989;Maine;US;15/02/2020;0.0;0.0
26990;Maine;US;16/02/2020;0.0;0.0
26991;Maine;US;17/02/2020;0.0;0.0
26992;Maine;US;18/02/2020;0.0;0.0
26993;Maine;US;19/02/2020;0.0;0.0
26994;Maine;US;20/02/2020;0.0;0.0
26995;Maine;US;21/02/2020;0.0;0.0
26996;Maine;US;22/02/2020;0.0;0.0
26997;Maine;US;23/02/2020;0.0;0.0
26998;Maine;US;24/02/2020;0.0;0.0
26999;Maine;US;25/02/2020;0.0;0.0
27000;Maine;US;26/02/2020;0.0;0.0
27001;Maine;US;27/02/2020;0.0;0.0
27002;Maine;US;28/02/2020;0.0;0.0
27003;Maine;US;29/02/2020;0.0;0.0
27004;Maine;US;01/03/2020;0.0;0.0
27005;Maine;US;02/03/2020;0.0;0.0
27006;Maine;US;03/03/2020;0.0;0.0
27007;Maine;US;04/03/2020;0.0;0.0
27008;Maine;US;05/03/2020;0.0;0.0
27009;Maine;US;06/03/2020;0.0;0.0
27010;Maine;US;07/03/2020;0.0;0.0
27011;Maine;US;08/03/2020;0.0;0.0
27012;Maine;US;09/03/2020;0.0;0.0
27013;Maine;US;10/03/2020;0.0;0.0
27014;Maine;US;11/03/2020;0.0;0.0
27015;Maine;US;12/03/2020;0.0;0.0
27016;Maine;US;13/03/2020;1.0;0.0
27017;Maine;US;14/03/2020;3.0;0.0
27018;Maine;US;15/03/2020;12.0;0.0
27019;Maine;US;16/03/2020;17.0;0.0
27020;Maine;US;17/03/2020;32.0;0.0
27021;Maine;US;18/03/2020;42.0;0.0
27022;Maine;US;19/03/2020;52.0;0.0
27023;Maine;US;20/03/2020;56.0;0.0
27024;Maine;US;21/03/2020;70.0;0.0
27025;Maine;US;22/03/2020;89.0;0.0
27026;Maine;US;23/03/2020;107.0;0.0
27027;Maine;US;24/03/2020;118.0;0.0
27028;Maine;US;25/03/2020;142.0;0.0
27029;Maine;US;26/03/2020;155.0;0.0
27030;Maine;US;27/03/2020;168.0;1.0
27031;Maine;US;28/03/2020;211.0;1.0
27032;Maine;US;29/03/2020;253.0;3.0
27033;Maine;US;30/03/2020;275.0;3.0
27034;Maine;US;31/03/2020;303.0;5.0
27035;Maine;US;01/04/2020;303.0;5.0
27036;Maine;US;02/04/2020;376.0;7.0
27037;Maine;US;03/04/2020;432.0;9.0
27038;Maine;US;04/04/2020;456.0;10.0
27039;Maine;US;05/04/2020;470.0;10.0
27040;Maine;US;06/04/2020;499.0;10.0
27041;Maine;US;07/04/2020;519.0;12.0
27072;Maryland;US;22/01/2020;0.0;0.0
27073;Maryland;US;23/01/2020;0.0;0.0
27074;Maryland;US;24/01/2020;0.0;0.0
27075;Maryland;US;25/01/2020;0.0;0.0
27076;Maryland;US;26/01/2020;0.0;0.0
27077;Maryland;US;27/01/2020;0.0;0.0
27078;Maryland;US;28/01/2020;0.0;0.0
27079;Maryland;US;29/01/2020;0.0;0.0
27080;Maryland;US;30/01/2020;0.0;0.0
27081;Maryland;US;31/01/2020;0.0;0.0
27082;Maryland;US;01/02/2020;0.0;0.0
27083;Maryland;US;02/02/2020;0.0;0.0
27084;Maryland;US;03/02/2020;0.0;0.0
27085;Maryland;US;04/02/2020;0.0;0.0
27086;Maryland;US;05/02/2020;0.0;0.0
27087;Maryland;US;06/02/2020;0.0;0.0
27088;Maryland;US;07/02/2020;0.0;0.0
27089;Maryland;US;08/02/2020;0.0;0.0
27090;Maryland;US;09/02/2020;0.0;0.0
27091;Maryland;US;10/02/2020;0.0;0.0
27092;Maryland;US;11/02/2020;0.0;0.0
27093;Maryland;US;12/02/2020;0.0;0.0
27094;Maryland;US;13/02/2020;0.0;0.0
27095;Maryland;US;14/02/2020;0.0;0.0
27096;Maryland;US;15/02/2020;0.0;0.0
27097;Maryland;US;16/02/2020;0.0;0.0
27098;Maryland;US;17/02/2020;0.0;0.0
27099;Maryland;US;18/02/2020;0.0;0.0
27100;Maryland;US;19/02/2020;0.0;0.0
27101;Maryland;US;20/02/2020;0.0;0.0
27102;Maryland;US;21/02/2020;0.0;0.0
27103;Maryland;US;22/02/2020;0.0;0.0
27104;Maryland;US;23/02/2020;0.0;0.0
27105;Maryland;US;24/02/2020;0.0;0.0
27106;Maryland;US;25/02/2020;0.0;0.0
27107;Maryland;US;26/02/2020;0.0;0.0
27108;Maryland;US;27/02/2020;0.0;0.0
27109;Maryland;US;28/02/2020;0.0;0.0
27110;Maryland;US;29/02/2020;0.0;0.0
27111;Maryland;US;01/03/2020;0.0;0.0
27112;Maryland;US;02/03/2020;0.0;0.0
27113;Maryland;US;03/03/2020;0.0;0.0
27114;Maryland;US;04/03/2020;0.0;0.0
27115;Maryland;US;05/03/2020;0.0;0.0
27116;Maryland;US;06/03/2020;0.0;0.0
27117;Maryland;US;07/03/2020;0.0;0.0
27118;Maryland;US;08/03/2020;0.0;0.0
27119;Maryland;US;09/03/2020;0.0;0.0
27120;Maryland;US;10/03/2020;8.0;0.0
27121;Maryland;US;11/03/2020;9.0;0.0
27122;Maryland;US;12/03/2020;12.0;0.0
27123;Maryland;US;13/03/2020;18.0;0.0
27124;Maryland;US;14/03/2020;26.0;0.0
27125;Maryland;US;15/03/2020;32.0;0.0
27126;Maryland;US;16/03/2020;41.0;0.0
27127;Maryland;US;17/03/2020;60.0;0.0
27128;Maryland;US;18/03/2020;85.0;0.0
27129;Maryland;US;19/03/2020;107.0;1.0
27130;Maryland;US;20/03/2020;149.0;1.0
27131;Maryland;US;21/03/2020;193.0;2.0
27132;Maryland;US;22/03/2020;244.0;3.0
27133;Maryland;US;23/03/2020;290.0;3.0
27134;Maryland;US;24/03/2020;349.0;4.0
27135;Maryland;US;25/03/2020;425.0;4.0
27136;Maryland;US;26/03/2020;583.0;4.0
27137;Maryland;US;27/03/2020;775.0;5.0
27138;Maryland;US;28/03/2020;995.0;5.0
27139;Maryland;US;29/03/2020;1239.0;10.0
27140;Maryland;US;30/03/2020;1413.0;15.0
27141;Maryland;US;31/03/2020;1660.0;18.0
27142;Maryland;US;01/04/2020;1986.0;31.0
27143;Maryland;US;02/04/2020;2331.0;36.0
27144;Maryland;US;03/04/2020;2758.0;43.0
27145;Maryland;US;04/04/2020;3125.0;54.0
27146;Maryland;US;05/04/2020;3617.0;67.0
27147;Maryland;US;06/04/2020;4045.0;91.0
27148;Maryland;US;07/04/2020;4371.0;103.0
27179;Massachusetts;US;22/01/2020;0.0;0.0
27180;Massachusetts;US;23/01/2020;0.0;0.0
27181;Massachusetts;US;24/01/2020;0.0;0.0
27182;Massachusetts;US;25/01/2020;0.0;0.0
27183;Massachusetts;US;26/01/2020;0.0;0.0
27184;Massachusetts;US;27/01/2020;0.0;0.0
27185;Massachusetts;US;28/01/2020;0.0;0.0
27186;Massachusetts;US;29/01/2020;0.0;0.0
27187;Massachusetts;US;30/01/2020;0.0;0.0
27188;Massachusetts;US;31/01/2020;0.0;0.0
27189;Massachusetts;US;01/02/2020;0.0;0.0
27190;Massachusetts;US;02/02/2020;0.0;0.0
27191;Massachusetts;US;03/02/2020;0.0;0.0
27192;Massachusetts;US;04/02/2020;0.0;0.0
27193;Massachusetts;US;05/02/2020;0.0;0.0
27194;Massachusetts;US;06/02/2020;0.0;0.0
27195;Massachusetts;US;07/02/2020;0.0;0.0
27196;Massachusetts;US;08/02/2020;0.0;0.0
27197;Massachusetts;US;09/02/2020;0.0;0.0
27198;Massachusetts;US;10/02/2020;0.0;0.0
27199;Massachusetts;US;11/02/2020;0.0;0.0
27200;Massachusetts;US;12/02/2020;0.0;0.0
27201;Massachusetts;US;13/02/2020;0.0;0.0
27202;Massachusetts;US;14/02/2020;0.0;0.0
27203;Massachusetts;US;15/02/2020;0.0;0.0
27204;Massachusetts;US;16/02/2020;0.0;0.0
27205;Massachusetts;US;17/02/2020;0.0;0.0
27206;Massachusetts;US;18/02/2020;0.0;0.0
27207;Massachusetts;US;19/02/2020;0.0;0.0
27208;Massachusetts;US;20/02/2020;0.0;0.0
27209;Massachusetts;US;21/02/2020;0.0;0.0
27210;Massachusetts;US;22/02/2020;0.0;0.0
27211;Massachusetts;US;23/02/2020;0.0;0.0
27212;Massachusetts;US;24/02/2020;0.0;0.0
27213;Massachusetts;US;25/02/2020;0.0;0.0
27214;Massachusetts;US;26/02/2020;0.0;0.0
27215;Massachusetts;US;27/02/2020;0.0;0.0
27216;Massachusetts;US;28/02/2020;0.0;0.0
27217;Massachusetts;US;29/02/2020;0.0;0.0
27218;Massachusetts;US;01/03/2020;0.0;0.0
27219;Massachusetts;US;02/03/2020;0.0;0.0
27220;Massachusetts;US;03/03/2020;0.0;0.0
27221;Massachusetts;US;04/03/2020;0.0;0.0
27222;Massachusetts;US;05/03/2020;0.0;0.0
27223;Massachusetts;US;06/03/2020;0.0;0.0
27224;Massachusetts;US;07/03/2020;0.0;0.0
27225;Massachusetts;US;08/03/2020;0.0;0.0
27226;Massachusetts;US;09/03/2020;0.0;0.0
27227;Massachusetts;US;10/03/2020;92.0;0.0
27228;Massachusetts;US;11/03/2020;95.0;0.0
27229;Massachusetts;US;12/03/2020;108.0;0.0
27230;Massachusetts;US;13/03/2020;123.0;0.0
27231;Massachusetts;US;14/03/2020;138.0;0.0
27232;Massachusetts;US;15/03/2020;164.0;0.0
27233;Massachusetts;US;16/03/2020;197.0;0.0
27234;Massachusetts;US;17/03/2020;218.0;0.0
27235;Massachusetts;US;18/03/2020;218.0;0.0
27236;Massachusetts;US;19/03/2020;328.0;0.0
27237;Massachusetts;US;20/03/2020;413.0;1.0
27238;Massachusetts;US;21/03/2020;525.0;1.0
27239;Massachusetts;US;22/03/2020;646.0;5.0
27240;Massachusetts;US;23/03/2020;777.0;9.0
27241;Massachusetts;US;24/03/2020;1159.0;11.0
27242;Massachusetts;US;25/03/2020;1838.0;15.0
27243;Massachusetts;US;26/03/2020;2417.0;25.0
27244;Massachusetts;US;27/03/2020;3240.0;35.0
27245;Massachusetts;US;28/03/2020;4257.0;44.0
27246;Massachusetts;US;29/03/2020;4955.0;48.0
27247;Massachusetts;US;30/03/2020;5752.0;56.0
27248;Massachusetts;US;31/03/2020;6620.0;89.0
27249;Massachusetts;US;01/04/2020;7738.0;122.0
27250;Massachusetts;US;02/04/2020;8966.0;154.0
27251;Massachusetts;US;03/04/2020;10402.0;192.0
27252;Massachusetts;US;04/04/2020;11736.0;216.0
27253;Massachusetts;US;05/04/2020;12500.0;231.0
27254;Massachusetts;US;06/04/2020;13837.0;260.0
27255;Massachusetts;US;07/04/2020;15202.0;356.0
27286;Michigan;US;22/01/2020;0.0;0.0
27287;Michigan;US;23/01/2020;0.0;0.0
27288;Michigan;US;24/01/2020;0.0;0.0
27289;Michigan;US;25/01/2020;0.0;0.0
27290;Michigan;US;26/01/2020;0.0;0.0
27291;Michigan;US;27/01/2020;0.0;0.0
27292;Michigan;US;28/01/2020;0.0;0.0
27293;Michigan;US;29/01/2020;0.0;0.0
27294;Michigan;US;30/01/2020;0.0;0.0
27295;Michigan;US;31/01/2020;0.0;0.0
27296;Michigan;US;01/02/2020;0.0;0.0
27297;Michigan;US;02/02/2020;0.0;0.0
27298;Michigan;US;03/02/2020;0.0;0.0
27299;Michigan;US;04/02/2020;0.0;0.0
27300;Michigan;US;05/02/2020;0.0;0.0
27301;Michigan;US;06/02/2020;0.0;0.0
27302;Michigan;US;07/02/2020;0.0;0.0
27303;Michigan;US;08/02/2020;0.0;0.0
27304;Michigan;US;09/02/2020;0.0;0.0
27305;Michigan;US;10/02/2020;0.0;0.0
27306;Michigan;US;11/02/2020;0.0;0.0
27307;Michigan;US;12/02/2020;0.0;0.0
27308;Michigan;US;13/02/2020;0.0;0.0
27309;Michigan;US;14/02/2020;0.0;0.0
27310;Michigan;US;15/02/2020;0.0;0.0
27311;Michigan;US;16/02/2020;0.0;0.0
27312;Michigan;US;17/02/2020;0.0;0.0
27313;Michigan;US;18/02/2020;0.0;0.0
27314;Michigan;US;19/02/2020;0.0;0.0
27315;Michigan;US;20/02/2020;0.0;0.0
27316;Michigan;US;21/02/2020;0.0;0.0
27317;Michigan;US;22/02/2020;0.0;0.0
27318;Michigan;US;23/02/2020;0.0;0.0
27319;Michigan;US;24/02/2020;0.0;0.0
27320;Michigan;US;25/02/2020;0.0;0.0
27321;Michigan;US;26/02/2020;0.0;0.0
27322;Michigan;US;27/02/2020;0.0;0.0
27323;Michigan;US;28/02/2020;0.0;0.0
27324;Michigan;US;29/02/2020;0.0;0.0
27325;Michigan;US;01/03/2020;0.0;0.0
27326;Michigan;US;02/03/2020;0.0;0.0
27327;Michigan;US;03/03/2020;0.0;0.0
27328;Michigan;US;04/03/2020;0.0;0.0
27329;Michigan;US;05/03/2020;0.0;0.0
27330;Michigan;US;06/03/2020;0.0;0.0
27331;Michigan;US;07/03/2020;0.0;0.0
27332;Michigan;US;08/03/2020;0.0;0.0
27333;Michigan;US;09/03/2020;0.0;0.0
27334;Michigan;US;10/03/2020;0.0;0.0
27335;Michigan;US;11/03/2020;2.0;0.0
27336;Michigan;US;12/03/2020;2.0;0.0
27337;Michigan;US;13/03/2020;16.0;0.0
27338;Michigan;US;14/03/2020;25.0;0.0
27339;Michigan;US;15/03/2020;33.0;0.0
27340;Michigan;US;16/03/2020;53.0;0.0
27341;Michigan;US;17/03/2020;65.0;0.0
27342;Michigan;US;18/03/2020;83.0;0.0
27343;Michigan;US;19/03/2020;334.0;3.0
27344;Michigan;US;20/03/2020;552.0;3.0
27345;Michigan;US;21/03/2020;788.0;5.0
27346;Michigan;US;22/03/2020;1035.0;9.0
27347;Michigan;US;23/03/2020;1329.0;15.0
27348;Michigan;US;24/03/2020;1793.0;24.0
27349;Michigan;US;25/03/2020;2296.0;43.0
27350;Michigan;US;26/03/2020;2845.0;61.0
27351;Michigan;US;27/03/2020;3634.0;92.0
27352;Michigan;US;28/03/2020;4650.0;111.0
27353;Michigan;US;29/03/2020;5488.0;132.0
27354;Michigan;US;30/03/2020;6498.0;184.0
27355;Michigan;US;31/03/2020;7615.0;259.0
27356;Michigan;US;01/04/2020;9315.0;335.0
27357;Michigan;US;02/04/2020;10791.0;417.0
27358;Michigan;US;03/04/2020;12744.0;479.0
